Date,Age,Sex,deaths_new,ISO
2020-05-16,25-34,m,0.0,AUT
2020-05-16,35-44,b,0.0,AUT
2020-05-16,35-44,f,0.0,AUT
2020-05-16,35-44,m,0.0,AUT
2020-05-16,45-54,b,0.0,AUT
2020-05-16,45-54,f,0.0,AUT
2020-05-16,45-54,m,0.0,AUT
2020-05-16,5-14,b,0.0,AUT
2020-05-16,5-14,f,0.0,AUT
2020-05-16,5-14,m,0.0,AUT
2020-05-16,55-64,b,0.0,AUT
2020-05-16,55-64,f,0.0,AUT
2020-05-16,55-64,m,0.0,AUT
2020-05-16,65-74,b,0.0,AUT
2020-05-16,65-74,f,0.0,AUT
2020-05-16,65-74,m,0.0,AUT
2020-05-16,75-84,b,0.0,AUT
2020-05-16,75-84,f,0.0,AUT
2020-05-16,75-84,m,0.0,AUT
2020-05-16,85+,b,0.0,AUT
2020-05-16,85+,f,0.0,AUT
2020-05-16,85+,m,0.0,AUT
2020-05-17,0-4,b,0.0,AUT
2020-05-17,0-4,f,0.0,AUT
2020-05-17,0-4,m,0.0,AUT
2020-05-17,15-24,b,0.0,AUT
2020-05-17,15-24,f,0.0,AUT
2020-05-17,15-24,m,0.0,AUT
2020-05-17,25-34,b,0.0,AUT
2020-05-17,25-34,f,0.0,AUT
2020-05-17,25-34,m,0.0,AUT
2020-05-17,35-44,b,0.0,AUT
2020-05-17,35-44,f,0.0,AUT
2020-05-17,35-44,m,0.0,AUT
2020-05-17,45-54,b,0.0,AUT
2020-05-17,45-54,f,0.0,AUT
2020-05-17,45-54,m,0.0,AUT
2020-05-17,5-14,b,0.0,AUT
2020-05-17,5-14,f,0.0,AUT
2020-05-17,5-14,m,0.0,AUT
2020-05-17,55-64,b,0.0,AUT
2020-05-17,55-64,f,0.0,AUT
2020-05-17,55-64,m,0.0,AUT
2020-05-17,65-74,b,1.0,AUT
2020-05-17,65-74,f,1.0,AUT
2020-05-17,65-74,m,0.0,AUT
2020-05-17,75-84,b,0.0,AUT
2020-05-17,75-84,f,0.0,AUT
2020-05-17,75-84,m,0.0,AUT
2020-05-17,85+,b,0.0,AUT
2020-05-17,85+,f,0.0,AUT
2020-05-17,85+,m,0.0,AUT
2020-05-18,0-4,b,0.0,AUT
2020-05-18,0-4,f,0.0,AUT
2020-05-18,0-4,m,0.0,AUT
2020-05-18,15-24,b,0.0,AUT
2020-05-18,15-24,f,0.0,AUT
2020-05-18,15-24,m,0.0,AUT
2020-05-18,25-34,b,0.0,AUT
2020-05-18,25-34,f,0.0,AUT
2020-05-18,25-34,m,0.0,AUT
2020-05-18,35-44,b,0.0,AUT
2020-05-18,35-44,f,0.0,AUT
2020-05-18,35-44,m,0.0,AUT
2020-05-18,45-54,b,0.0,AUT
2020-05-18,45-54,f,0.0,AUT
2020-05-18,45-54,m,0.0,AUT
2020-05-18,5-14,b,0.0,AUT
2020-05-18,5-14,f,0.0,AUT
2020-05-18,5-14,m,0.0,AUT
2020-05-18,55-64,b,0.0,AUT
2020-05-18,55-64,f,0.0,AUT
2020-05-18,55-64,m,0.0,AUT
2020-05-18,65-74,b,1.0,AUT
2020-05-18,65-74,f,0.0,AUT
2020-05-18,65-74,m,1.0,AUT
2020-05-18,75-84,b,0.0,AUT
2020-05-18,75-84,f,0.0,AUT
2020-05-18,75-84,m,0.0,AUT
2020-05-18,85+,b,0.0,AUT
2020-05-18,85+,f,0.0,AUT
2020-05-18,85+,m,0.0,AUT
2020-05-19,0-4,b,0.0,AUT
2020-05-19,0-4,f,0.0,AUT
2020-05-19,0-4,m,0.0,AUT
2020-05-19,15-24,b,0.0,AUT
2020-05-19,15-24,f,0.0,AUT
2020-05-19,15-24,m,0.0,AUT
2020-05-19,25-34,b,0.0,AUT
2020-05-19,25-34,f,0.0,AUT
2020-05-19,25-34,m,0.0,AUT
2020-05-19,35-44,b,0.0,AUT
2020-05-19,35-44,f,0.0,AUT
2020-05-19,35-44,m,0.0,AUT
2020-05-19,45-54,b,0.0,AUT
2020-05-19,45-54,f,0.0,AUT
2020-05-19,45-54,m,0.0,AUT
2020-05-19,5-14,b,0.0,AUT
2020-05-19,5-14,f,0.0,AUT
2020-05-19,5-14,m,0.0,AUT
2020-05-19,55-64,b,0.0,AUT
2020-05-19,55-64,f,0.0,AUT
2020-05-19,55-64,m,1.0,AUT
2020-05-19,65-74,b,1.0,AUT
2020-05-19,65-74,f,0.0,AUT
2020-05-19,65-74,m,1.0,AUT
2020-05-19,75-84,b,0.0,AUT
2020-05-19,75-84,f,0.0,AUT
2020-05-19,75-84,m,2.0,AUT
2020-05-19,85+,b,1.0,AUT
2020-05-19,85+,f,0.0,AUT
2020-05-19,85+,m,3.0,AUT
2020-05-20,0-4,b,0.0,AUT
2020-05-20,0-4,f,0.0,AUT
2020-05-20,0-4,m,0.0,AUT
2020-05-20,15-24,b,0.0,AUT
2020-05-20,15-24,f,0.0,AUT
2020-05-20,15-24,m,0.0,AUT
2020-05-20,25-34,b,0.0,AUT
2020-05-20,25-34,f,0.0,AUT
2020-05-20,25-34,m,0.0,AUT
2020-05-20,35-44,b,0.0,AUT
2020-05-20,35-44,f,0.0,AUT
2020-05-20,35-44,m,0.0,AUT
2020-05-20,45-54,b,0.0,AUT
2020-05-20,45-54,f,0.0,AUT
2020-05-20,45-54,m,0.0,AUT
2020-05-20,5-14,b,0.0,AUT
2020-05-20,5-14,f,0.0,AUT
2020-05-20,5-14,m,0.0,AUT
2020-05-20,55-64,b,0.0,AUT
2020-05-20,55-64,f,0.0,AUT
2020-05-20,55-64,m,0.0,AUT
2020-05-20,65-74,b,0.0,AUT
2020-05-20,65-74,f,0.0,AUT
2020-05-20,65-74,m,0.0,AUT
2020-05-20,75-84,b,0.0,AUT
2020-05-20,75-84,f,0.0,AUT
2020-05-20,75-84,m,0.0,AUT
2020-05-20,85+,b,0.0,AUT
2020-05-20,85+,f,0.0,AUT
2020-05-20,85+,m,0.0,AUT
2020-05-21,0-4,b,0.0,AUT
2020-05-21,0-4,f,0.0,AUT
2020-05-21,0-4,m,0.0,AUT
2020-05-21,15-24,b,0.0,AUT
2020-05-21,15-24,f,0.0,AUT
2020-05-21,15-24,m,0.0,AUT
2020-05-21,25-34,b,0.0,AUT
2020-05-21,25-34,f,0.0,AUT
2020-05-21,25-34,m,0.0,AUT
2020-05-21,35-44,b,0.0,AUT
2020-05-21,35-44,f,0.0,AUT
2020-05-21,35-44,m,0.0,AUT
2020-05-21,45-54,b,0.0,AUT
2020-05-21,45-54,f,0.0,AUT
2020-05-21,45-54,m,0.0,AUT
2020-05-21,5-14,b,0.0,AUT
2020-05-21,5-14,f,0.0,AUT
2020-05-21,5-14,m,0.0,AUT
2020-05-21,55-64,b,0.0,AUT
2020-05-21,55-64,f,0.0,AUT
2020-05-21,55-64,m,0.0,AUT
2020-05-21,65-74,b,1.0,AUT
2020-05-21,65-74,f,0.0,AUT
2020-05-21,65-74,m,1.0,AUT
2020-05-21,75-84,b,1.0,AUT
2020-05-21,75-84,f,0.0,AUT
2020-05-21,75-84,m,1.0,AUT
2020-05-21,85+,b,0.0,AUT
2020-05-21,85+,f,0.0,AUT
2020-05-21,85+,m,0.0,AUT
2020-05-22,0-4,b,0.0,AUT
2020-05-22,0-4,f,0.0,AUT
2020-05-22,0-4,m,0.0,AUT
2020-05-22,15-24,b,0.0,AUT
2020-05-22,15-24,f,0.0,AUT
2020-05-22,15-24,m,0.0,AUT
2020-05-22,25-34,b,0.0,AUT
2020-05-22,25-34,f,0.0,AUT
2020-05-22,25-34,m,0.0,AUT
2020-05-22,35-44,b,0.0,AUT
2020-05-22,35-44,f,0.0,AUT
2020-05-22,35-44,m,0.0,AUT
2020-05-22,45-54,b,0.0,AUT
2020-05-22,45-54,f,0.0,AUT
2020-05-22,45-54,m,0.0,AUT
2020-05-22,5-14,b,0.0,AUT
2020-05-22,5-14,f,0.0,AUT
2020-05-22,5-14,m,0.0,AUT
2020-05-22,55-64,b,0.0,AUT
2020-05-22,55-64,f,0.0,AUT
2020-05-22,55-64,m,0.0,AUT
2020-05-22,65-74,b,1.0,AUT
2020-05-22,65-74,f,0.0,AUT
2020-05-22,65-74,m,1.0,AUT
2020-05-22,75-84,b,1.0,AUT
2020-05-22,75-84,f,1.0,AUT
2020-05-22,75-84,m,0.0,AUT
2020-05-22,85+,b,1.0,AUT
2020-05-22,85+,f,0.0,AUT
2020-05-22,85+,m,1.0,AUT
2020-05-23,0-4,b,0.0,AUT
2020-05-23,0-4,f,0.0,AUT
2020-05-23,0-4,m,0.0,AUT
2020-05-23,15-24,b,0.0,AUT
2020-05-23,15-24,f,0.0,AUT
2020-05-23,15-24,m,0.0,AUT
2020-05-23,25-34,b,0.0,AUT
2020-05-23,25-34,f,0.0,AUT
2020-05-23,25-34,m,0.0,AUT
2020-05-23,35-44,b,0.0,AUT
2020-05-23,35-44,f,0.0,AUT
2020-05-23,35-44,m,0.0,AUT
2020-05-23,45-54,b,0.0,AUT
2020-05-23,45-54,f,0.0,AUT
2020-05-23,45-54,m,0.0,AUT
2020-05-23,5-14,b,0.0,AUT
2020-05-23,5-14,f,0.0,AUT
2020-05-23,5-14,m,0.0,AUT
2020-05-23,55-64,b,0.0,AUT
2020-05-23,55-64,f,0.0,AUT
2020-05-23,55-64,m,0.0,AUT
2020-05-23,65-74,b,1.0,AUT
2020-05-23,65-74,f,1.0,AUT
2020-05-23,65-74,m,0.0,AUT
2020-05-23,75-84,b,0.0,AUT
2020-05-23,75-84,f,0.0,AUT
2020-05-23,75-84,m,0.0,AUT
2020-05-23,85+,b,1.0,AUT
2020-05-23,85+,f,1.0,AUT
2020-05-23,85+,m,0.0,AUT
2020-05-24,0-4,b,0.0,AUT
2020-05-24,0-4,f,0.0,AUT
2020-05-24,0-4,m,0.0,AUT
2020-05-24,15-24,b,0.0,AUT
2020-05-24,15-24,f,0.0,AUT
2020-05-24,15-24,m,0.0,AUT
2020-05-24,25-34,b,0.0,AUT
2020-05-24,25-34,f,0.0,AUT
2020-05-24,25-34,m,0.0,AUT
2020-05-24,35-44,b,0.0,AUT
2020-05-24,35-44,f,0.0,AUT
2020-05-24,35-44,m,0.0,AUT
2020-05-24,45-54,b,0.0,AUT
2020-05-24,45-54,f,0.0,AUT
2020-05-24,45-54,m,0.0,AUT
2020-05-24,5-14,b,0.0,AUT
2020-05-24,5-14,f,0.0,AUT
2020-05-24,5-14,m,0.0,AUT
2020-05-24,55-64,b,0.0,AUT
2020-05-24,55-64,f,0.0,AUT
2020-05-24,55-64,m,0.0,AUT
2020-05-24,65-74,b,1.0,AUT
2020-05-24,65-74,f,0.0,AUT
2020-05-24,65-74,m,1.0,AUT
2020-05-24,75-84,b,0.0,AUT
2020-05-24,75-84,f,0.0,AUT
2020-05-24,75-84,m,0.0,AUT
2020-05-24,85+,b,0.0,AUT
2020-05-24,85+,f,0.0,AUT
2020-05-24,85+,m,0.0,AUT
2020-05-25,0-4,b,0.0,AUT
2020-05-25,0-4,f,0.0,AUT
2020-05-25,0-4,m,0.0,AUT
2020-05-25,15-24,b,0.0,AUT
2020-05-25,15-24,f,0.0,AUT
2020-05-25,15-24,m,0.0,AUT
2020-05-25,25-34,b,0.0,AUT
2020-05-25,25-34,f,0.0,AUT
2020-05-25,25-34,m,0.0,AUT
2020-05-25,35-44,b,0.0,AUT
2020-05-25,35-44,f,0.0,AUT
2020-05-25,35-44,m,0.0,AUT
2020-05-25,45-54,b,0.0,AUT
2020-05-25,45-54,f,0.0,AUT
2020-05-25,45-54,m,0.0,AUT
2020-05-25,5-14,b,0.0,AUT
2020-05-25,5-14,f,0.0,AUT
2020-05-25,5-14,m,0.0,AUT
2020-05-25,55-64,b,0.0,AUT
2020-05-25,55-64,f,0.0,AUT
2020-05-25,55-64,m,0.0,AUT
2020-05-25,65-74,b,0.0,AUT
2020-05-25,65-74,f,0.0,AUT
2020-05-25,65-74,m,0.0,AUT
2020-05-25,75-84,b,1.0,AUT
2020-05-25,75-84,f,0.0,AUT
2020-05-25,75-84,m,1.0,AUT
2020-05-25,85+,b,0.0,AUT
2020-05-25,85+,f,0.0,AUT
2020-05-25,85+,m,0.0,AUT
2020-05-26,0-4,b,0.0,AUT
2020-05-26,0-4,f,0.0,AUT
2020-05-26,0-4,m,0.0,AUT
2020-05-26,15-24,b,0.0,AUT
2020-05-26,15-24,f,0.0,AUT
2020-05-26,15-24,m,0.0,AUT
2020-05-26,25-34,b,0.0,AUT
2020-05-26,25-34,f,0.0,AUT
2020-05-26,25-34,m,0.0,AUT
2020-05-26,35-44,b,0.0,AUT
2020-05-26,35-44,f,0.0,AUT
2020-05-26,35-44,m,0.0,AUT
2020-05-26,45-54,b,0.0,AUT
2020-05-26,45-54,f,0.0,AUT
2020-05-26,45-54,m,0.0,AUT
2020-05-26,5-14,b,0.0,AUT
2020-05-26,5-14,f,0.0,AUT
2020-05-26,5-14,m,0.0,AUT
2020-05-26,55-64,b,0.0,AUT
2020-05-26,55-64,f,0.0,AUT
2020-05-26,55-64,m,0.0,AUT
2020-05-26,65-74,b,0.0,AUT
2020-05-26,65-74,f,0.0,AUT
2020-05-26,65-74,m,0.0,AUT
2020-05-26,75-84,b,3.0,AUT
2020-05-26,75-84,f,1.0,AUT
2020-05-26,75-84,m,2.0,AUT
2020-05-26,85+,b,2.0,AUT
2020-05-26,85+,f,0.0,AUT
2020-05-26,85+,m,2.0,AUT
2020-05-27,0-4,b,0.0,AUT
2020-05-27,0-4,f,0.0,AUT
2020-05-27,0-4,m,0.0,AUT
2020-05-27,15-24,b,0.0,AUT
2020-05-27,15-24,f,0.0,AUT
2020-05-27,15-24,m,0.0,AUT
2020-05-27,25-34,b,0.0,AUT
2020-05-27,25-34,f,0.0,AUT
2020-05-27,25-34,m,0.0,AUT
2020-05-27,35-44,b,0.0,AUT
2020-05-27,35-44,f,0.0,AUT
2020-05-27,35-44,m,0.0,AUT
2020-05-27,45-54,b,0.0,AUT
2020-05-27,45-54,f,0.0,AUT
2020-05-27,45-54,m,0.0,AUT
2020-05-27,5-14,b,0.0,AUT
2020-05-27,5-14,f,0.0,AUT
2020-05-27,5-14,m,0.0,AUT
2020-05-27,55-64,b,0.0,AUT
2020-05-27,55-64,f,0.0,AUT
2020-05-27,55-64,m,0.0,AUT
2020-05-27,65-74,b,7.0,AUT
2020-05-27,65-74,f,3.0,AUT
2020-05-27,65-74,m,4.0,AUT
2020-05-27,75-84,b,5.0,AUT
2020-05-27,75-84,f,2.0,AUT
2020-05-27,75-84,m,3.0,AUT
2020-05-27,85+,b,9.0,AUT
2020-05-27,85+,f,4.0,AUT
2020-05-27,85+,m,5.0,AUT
2020-05-28,0-4,b,0.0,AUT
2020-05-28,0-4,f,0.0,AUT
2020-05-28,0-4,m,0.0,AUT
2020-05-28,15-24,b,0.0,AUT
2020-05-28,15-24,f,0.0,AUT
2020-05-28,15-24,m,0.0,AUT
2020-05-28,25-34,b,0.0,AUT
2020-05-28,25-34,f,0.0,AUT
2020-05-28,25-34,m,0.0,AUT
2020-05-28,35-44,b,0.0,AUT
2020-05-28,35-44,f,0.0,AUT
2020-05-28,35-44,m,0.0,AUT
2020-05-28,45-54,b,1.0,AUT
2020-05-28,45-54,f,0.0,AUT
2020-05-28,45-54,m,1.0,AUT
2020-05-28,5-14,b,0.0,AUT
2020-05-28,5-14,f,0.0,AUT
2020-05-28,5-14,m,0.0,AUT
2020-05-28,55-64,b,0.0,AUT
2020-05-28,55-64,f,0.0,AUT
2020-05-28,55-64,m,0.0,AUT
2020-05-28,65-74,b,1.0,AUT
2020-05-28,65-74,f,1.0,AUT
2020-05-28,65-74,m,0.0,AUT
2020-05-28,75-84,b,0.0,AUT
2020-05-28,75-84,f,0.0,AUT
2020-05-28,75-84,m,0.0,AUT
2020-05-28,85+,b,2.0,AUT
2020-05-28,85+,f,1.0,AUT
2020-05-28,85+,m,1.0,AUT
2020-05-29,0-4,b,0.0,AUT
2020-05-29,0-4,f,0.0,AUT
2020-05-29,0-4,m,0.0,AUT
2020-05-29,15-24,b,0.0,AUT
2020-05-29,15-24,f,0.0,AUT
2020-05-29,15-24,m,0.0,AUT
2020-05-29,25-34,b,0.0,AUT
2020-05-29,25-34,f,0.0,AUT
2020-05-29,25-34,m,0.0,AUT
2020-05-29,35-44,b,0.0,AUT
2020-05-29,35-44,f,0.0,AUT
2020-05-29,35-44,m,0.0,AUT
2020-05-29,45-54,b,0.0,AUT
2020-05-29,45-54,f,0.0,AUT
2020-05-29,45-54,m,0.0,AUT
2020-05-29,5-14,b,0.0,AUT
2020-05-29,5-14,f,0.0,AUT
2020-05-29,5-14,m,0.0,AUT
2020-05-29,55-64,b,0.0,AUT
2020-05-29,55-64,f,0.0,AUT
2020-05-29,55-64,m,0.0,AUT
2020-05-29,65-74,b,0.0,AUT
2020-05-29,65-74,f,0.0,AUT
2020-05-29,65-74,m,0.0,AUT
2020-05-29,75-84,b,0.0,AUT
2020-05-29,75-84,f,0.0,AUT
2020-05-29,75-84,m,0.0,AUT
2020-05-29,85+,b,0.0,AUT
2020-05-29,85+,f,0.0,AUT
2020-05-29,85+,m,0.0,AUT
2020-05-30,0-4,b,0.0,AUT
2020-05-30,0-4,f,0.0,AUT
2020-05-30,0-4,m,0.0,AUT
2020-05-30,15-24,b,0.0,AUT
2020-05-30,15-24,f,0.0,AUT
2020-05-30,15-24,m,0.0,AUT
2020-05-30,25-34,b,0.0,AUT
2020-05-30,25-34,f,0.0,AUT
2020-05-30,25-34,m,0.0,AUT
2020-05-30,35-44,b,0.0,AUT
2020-05-30,35-44,f,0.0,AUT
2020-05-30,35-44,m,0.0,AUT
2020-05-30,45-54,b,0.0,AUT
2020-05-30,45-54,f,0.0,AUT
2020-05-30,45-54,m,0.0,AUT
2020-05-30,5-14,b,0.0,AUT
2020-05-30,5-14,f,0.0,AUT
2020-05-30,5-14,m,0.0,AUT
2020-05-30,55-64,b,0.0,AUT
2020-05-30,55-64,f,0.0,AUT
2020-05-30,55-64,m,0.0,AUT
2020-05-30,65-74,b,0.0,AUT
2020-05-30,65-74,f,0.0,AUT
2020-05-30,65-74,m,0.0,AUT
2020-05-30,75-84,b,0.0,AUT
2020-05-30,75-84,f,0.0,AUT
2020-05-30,75-84,m,0.0,AUT
2020-05-30,85+,b,0.0,AUT
2020-05-30,85+,f,0.0,AUT
2020-05-30,85+,m,0.0,AUT
2020-05-31,0-4,b,0.0,AUT
2020-05-31,0-4,f,0.0,AUT
2020-05-31,0-4,m,0.0,AUT
2020-05-31,15-24,b,0.0,AUT
2020-05-31,15-24,f,0.0,AUT
2020-05-31,15-24,m,0.0,AUT
2020-05-31,25-34,b,0.0,AUT
2020-05-31,25-34,f,0.0,AUT
2020-05-31,25-34,m,0.0,AUT
2020-05-31,35-44,b,0.0,AUT
2020-05-31,35-44,f,0.0,AUT
2020-05-31,35-44,m,0.0,AUT
2020-05-31,45-54,b,0.0,AUT
2020-05-31,45-54,f,0.0,AUT
2020-05-31,45-54,m,0.0,AUT
2020-05-31,5-14,b,0.0,AUT
2020-05-31,5-14,f,0.0,AUT
2020-05-31,5-14,m,0.0,AUT
2020-05-31,55-64,b,0.0,AUT
2020-05-31,55-64,f,0.0,AUT
2020-05-31,55-64,m,0.0,AUT
2020-05-31,65-74,b,0.0,AUT
2020-05-31,65-74,f,0.0,AUT
2020-05-31,65-74,m,0.0,AUT
2020-05-31,75-84,b,1.0,AUT
2020-05-31,75-84,f,1.0,AUT
2020-05-31,75-84,m,0.0,AUT
2020-05-31,85+,b,0.0,AUT
2020-05-31,85+,f,0.0,AUT
2020-05-31,85+,m,0.0,AUT
2020-06-01,0-4,b,0.0,AUT
2020-06-01,0-4,f,0.0,AUT
2020-06-01,0-4,m,0.0,AUT
2020-06-01,15-24,b,0.0,AUT
2020-06-01,15-24,f,0.0,AUT
2020-06-01,15-24,m,0.0,AUT
2020-06-01,25-34,b,0.0,AUT
2020-06-01,25-34,f,0.0,AUT
2020-06-01,25-34,m,0.0,AUT
2020-06-01,35-44,b,0.0,AUT
2020-06-01,35-44,f,0.0,AUT
2020-06-01,35-44,m,0.0,AUT
2020-06-01,45-54,b,0.0,AUT
2020-06-01,45-54,f,0.0,AUT
2020-06-01,45-54,m,0.0,AUT
2020-06-01,5-14,b,0.0,AUT
2020-06-01,5-14,f,0.0,AUT
2020-06-01,5-14,m,0.0,AUT
2020-06-01,55-64,b,0.0,AUT
2020-06-01,55-64,f,0.0,AUT
2020-06-01,55-64,m,0.0,AUT
2020-06-01,65-74,b,0.0,AUT
2020-06-01,65-74,f,0.0,AUT
2020-06-01,65-74,m,0.0,AUT
2020-06-01,75-84,b,0.0,AUT
2020-06-01,75-84,f,0.0,AUT
2020-06-01,75-84,m,0.0,AUT
2020-06-01,85+,b,0.0,AUT
2020-06-01,85+,f,0.0,AUT
2020-06-01,85+,m,0.0,AUT
2020-06-02,0-4,b,0.0,AUT
2020-06-02,0-4,f,0.0,AUT
2020-06-02,0-4,m,0.0,AUT
2020-06-02,15-24,b,0.0,AUT
2020-06-02,15-24,f,0.0,AUT
2020-06-02,15-24,m,0.0,AUT
2020-06-02,25-34,b,0.0,AUT
2020-06-02,25-34,f,0.0,AUT
2020-06-02,25-34,m,0.0,AUT
2020-06-02,35-44,b,0.0,AUT
2020-06-02,35-44,f,0.0,AUT
2020-06-02,35-44,m,0.0,AUT
2020-06-02,45-54,b,0.0,AUT
2020-06-02,45-54,f,0.0,AUT
2020-06-02,45-54,m,0.0,AUT
2020-06-02,5-14,b,0.0,AUT
2020-06-02,5-14,f,0.0,AUT
2020-06-02,5-14,m,0.0,AUT
2020-06-02,55-64,b,1.0,AUT
2020-06-02,55-64,f,1.0,AUT
2020-06-02,55-64,m,0.0,AUT
2020-06-02,65-74,b,0.0,AUT
2020-06-02,65-74,f,0.0,AUT
2020-06-02,65-74,m,0.0,AUT
2020-06-02,75-84,b,0.0,AUT
2020-06-02,75-84,f,0.0,AUT
2020-06-02,75-84,m,0.0,AUT
2020-06-02,85+,b,1.0,AUT
2020-06-02,85+,f,1.0,AUT
2020-06-02,85+,m,0.0,AUT
2020-06-03,0-4,b,0.0,AUT
2020-06-03,0-4,f,0.0,AUT
2020-06-03,0-4,m,0.0,AUT
2020-06-03,15-24,b,0.0,AUT
2020-06-03,15-24,f,0.0,AUT
2020-06-03,15-24,m,0.0,AUT
2020-06-03,25-34,b,0.0,AUT
2020-06-03,25-34,f,0.0,AUT
2020-06-03,25-34,m,0.0,AUT
2020-06-03,35-44,b,0.0,AUT
2020-06-03,35-44,f,0.0,AUT
2020-06-03,35-44,m,0.0,AUT
2020-06-03,45-54,b,0.0,AUT
2020-06-03,45-54,f,0.0,AUT
2020-06-03,45-54,m,0.0,AUT
2020-06-03,5-14,b,0.0,AUT
2020-06-03,5-14,f,0.0,AUT
2020-06-03,5-14,m,0.0,AUT
2020-06-03,55-64,b,0.0,AUT
2020-06-03,55-64,f,0.0,AUT
2020-06-03,55-64,m,0.0,AUT
2020-06-03,65-74,b,0.0,AUT
2020-06-03,65-74,f,0.0,AUT
2020-06-03,65-74,m,0.0,AUT
2020-06-03,75-84,b,0.0,AUT
2020-06-03,75-84,f,0.0,AUT
2020-06-03,75-84,m,0.0,AUT
2020-06-03,85+,b,1.0,AUT
2020-06-03,85+,f,0.0,AUT
2020-06-03,85+,m,1.0,AUT
2020-06-04,0-4,b,0.0,AUT
2020-06-04,0-4,f,0.0,AUT
2020-06-04,0-4,m,0.0,AUT
2020-06-04,15-24,b,0.0,AUT
2020-06-04,15-24,f,0.0,AUT
2020-06-04,15-24,m,0.0,AUT
2020-06-04,25-34,b,0.0,AUT
2020-06-04,25-34,f,0.0,AUT
2020-06-04,25-34,m,0.0,AUT
2020-06-04,35-44,b,0.0,AUT
2020-06-04,35-44,f,0.0,AUT
2020-06-04,35-44,m,0.0,AUT
2020-06-04,45-54,b,0.0,AUT
2020-06-04,45-54,f,0.0,AUT
2020-06-04,45-54,m,0.0,AUT
2020-06-04,5-14,b,0.0,AUT
2020-06-04,5-14,f,0.0,AUT
2020-06-04,5-14,m,0.0,AUT
2020-06-04,55-64,b,0.0,AUT
2020-06-04,55-64,f,0.0,AUT
2020-06-04,55-64,m,0.0,AUT
2020-06-04,65-74,b,0.0,AUT
2020-06-04,65-74,f,0.0,AUT
2020-06-04,65-74,m,0.0,AUT
2020-06-04,75-84,b,0.0,AUT
2020-06-04,75-84,f,0.0,AUT
2020-06-04,75-84,m,0.0,AUT
2020-06-04,85+,b,1.0,AUT
2020-06-04,85+,f,1.0,AUT
2020-06-04,85+,m,0.0,AUT
2020-06-05,0-4,b,0.0,AUT
2020-06-05,0-4,f,0.0,AUT
2020-06-05,0-4,m,0.0,AUT
2020-06-05,15-24,b,0.0,AUT
2020-06-05,15-24,f,0.0,AUT
2020-06-05,15-24,m,0.0,AUT
2020-06-05,25-34,b,0.0,AUT
2020-06-05,25-34,f,0.0,AUT
2020-06-05,25-34,m,0.0,AUT
2020-06-05,35-44,b,0.0,AUT
2020-06-05,35-44,f,0.0,AUT
2020-06-05,35-44,m,0.0,AUT
2020-06-05,45-54,b,0.0,AUT
2020-06-05,45-54,f,0.0,AUT
2020-06-05,45-54,m,0.0,AUT
2020-06-05,5-14,b,0.0,AUT
2020-06-05,5-14,f,0.0,AUT
2020-06-05,5-14,m,0.0,AUT
2020-06-05,55-64,b,0.0,AUT
2020-06-05,55-64,f,0.0,AUT
2020-06-05,55-64,m,0.0,AUT
2020-06-05,65-74,b,0.0,AUT
2020-06-05,65-74,f,0.0,AUT
2020-06-05,65-74,m,0.0,AUT
2020-06-05,75-84,b,1.0,AUT
2020-06-05,75-84,f,0.0,AUT
2020-06-05,75-84,m,1.0,AUT
2020-06-05,85+,b,2.0,AUT
2020-06-05,85+,f,0.0,AUT
2020-06-05,85+,m,2.0,AUT
2020-06-06,0-4,b,0.0,AUT
2020-06-06,0-4,f,0.0,AUT
2020-06-06,0-4,m,0.0,AUT
2020-06-06,15-24,b,0.0,AUT
2020-06-06,15-24,f,0.0,AUT
2020-06-06,15-24,m,0.0,AUT
2020-06-06,25-34,b,0.0,AUT
2020-06-06,25-34,f,0.0,AUT
2020-06-06,25-34,m,0.0,AUT
2020-06-06,35-44,b,0.0,AUT
2020-06-06,35-44,f,0.0,AUT
2020-06-06,35-44,m,0.0,AUT
2020-06-06,45-54,b,0.0,AUT
2020-06-06,45-54,f,0.0,AUT
2020-06-06,45-54,m,0.0,AUT
2020-06-06,5-14,b,0.0,AUT
2020-06-06,5-14,f,0.0,AUT
2020-06-06,5-14,m,0.0,AUT
2020-06-06,55-64,b,0.0,AUT
2020-06-06,55-64,f,0.0,AUT
2020-06-06,55-64,m,0.0,AUT
2020-06-06,65-74,b,0.0,AUT
2020-06-06,65-74,f,0.0,AUT
2020-06-06,65-74,m,0.0,AUT
2020-06-06,75-84,b,0.0,AUT
2020-06-06,75-84,f,0.0,AUT
2020-06-06,75-84,m,0.0,AUT
2020-06-06,85+,b,0.0,AUT
2020-06-06,85+,f,0.0,AUT
2020-06-06,85+,m,0.0,AUT
2020-06-07,0-4,b,0.0,AUT
2020-06-07,0-4,f,0.0,AUT
2020-06-07,0-4,m,0.0,AUT
2020-06-07,15-24,b,0.0,AUT
2020-06-07,15-24,f,0.0,AUT
2020-06-07,15-24,m,0.0,AUT
2020-06-07,25-34,b,0.0,AUT
2020-06-07,25-34,f,0.0,AUT
2020-06-07,25-34,m,0.0,AUT
2020-06-07,35-44,b,0.0,AUT
2020-06-07,35-44,f,0.0,AUT
2020-06-07,35-44,m,0.0,AUT
2020-06-07,45-54,b,0.0,AUT
2020-06-07,45-54,f,0.0,AUT
2020-06-07,45-54,m,0.0,AUT
2020-06-07,5-14,b,0.0,AUT
